_id,expediente,pueblo,scall_col,territorial,fecha_instalacion,capacidad,alcaldia,colonia_datos,latitud,longitud
122,149-MEPEYA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.195217,-99.023106
123,150-PAVAYE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,2022-11-28T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.19394,-99.092322
124,151-AGMEIS-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-26T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.193284,-99.003732
125,152-NOMEYE-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-05-26T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.191261,-99.001236
126,153-CRFLYU-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-28T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.198644,-99.024874
127,155-ARMOMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-05-24T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.181241,-99.030176
128,156-RAJIYU-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-08-04T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.220328,-99.00163
4275,863-GAARBE-TLN-22,NO APLICA,ATOCPA,NO APLICA,2022-07-15T00:00:00,2500,NA,NA,19.257152,-99.186352
129,158-MEJIVA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-19T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.19518,-99.00636
130,159-REVATO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-05-28T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.17549,-99.026787
131,160-MEFLYO-MIA-22,VILLA MILPA ALTA,BARRIO LA CONCEPCION,NO APLICA,2022-05-20T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.1874,-99.019497
132,161-VIENYO-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.198265,-99.053603
133,162-MEMOAD-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-09-26T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.199368,-99.033019
134,163-FUCAZA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.193884,-99.019795
135,164-LOROLU-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-05-07T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22204,-98.998714
136,165-FLPEVI-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-06-16T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.192102,-99.001883
137,166-NOJIMA-MIA-22,VILLA MILPA ALTA,BARRIO LA CONCEPCION,NO APLICA,2022-05-04T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.186981,-99.020372
138,167-TAVAMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-05-02T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22164,-99.00055
139,168-SAOJIN-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-05-14T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.224395,-98.999267
140,169-RASIAN-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-05-14T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.219261,-98.99691
141,170-JIESFR-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,2022-05-14T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.226339,-98.992814
142,171-SASAFE-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-05-05T00:00:00,1100,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.188692,-98.996899
143,172-XXRICE-MIA-22,VILLA MILPA ALTA,BARRIO LA LUZ,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.187778,-99.026733
144,174-LOMAFE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-04T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.19431,-99.002665
145,175-DEMODA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196041,-99.018602
146,177-CRMEED-MIA-22,SANTA ANA TLACOTENCO,BARRIO LA LUPITA TETIPAC,NO APLICA,2022-06-03T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.178774,-98.993424
147,178-ROMAHU-MIA-22,VILLA MILPA ALTA,BARRIO LA LUZ,NO APLICA,2022-05-20T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.184063,-99.026642
148,179-DERERI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-05-24T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.172778,-99.034943
149,180-BODACR-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-18T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.17519,-98.997196
150,182-LUBAJO-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.19511,-99.001368
151,183-OSARKA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-07-19T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.178157,-99.036868
152,184-ALIBSA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195639,-99.001626
153,185-SEYEEB-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-07-19T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.181878,-99.03243
154,186-MOGORU-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-20T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196026,-99.022668
155,187-RAITAP-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195377,-99.001673
156,188-BLOLMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,2022-05-19T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.218689,-98.992367
157,189-PEFLIN-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,2022-06-03T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.173014,-98.994704
158,190-MENAMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-06-16T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201925,-99.008256
159,191-TORIEL-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-06T00:00:00,2500,NA,NA,19.201965,-99.027316
160,195-HULIGU-MIA-22,SAN PEDRO ATOCPAN,BO. NOCHTLA- ZE,NO APLICA,2022-11-16T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.213444,-99.042458
161,196-CAMEJU-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-30T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.193684,-99.005588
2071,2661-LLORSE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,2022-06-29T00:00:00,2500,NA,NA,19.183257,-99.069313
162,197-FLBEAR-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,2022-05-18T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.172784,-98.997727
163,198-PEVAAL-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.196792,-99.003057
164,199-GOBECL-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-04T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.196819,-99.003038
165,202-FLGUPA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,2022-06-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.173262,-98.997956
166,203-LICAYA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-05T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.172179,-98.999645
167,206-ROLAIR-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-06-01T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.177877,-99.035543
168,207-JIMIMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.176296,-99.035228
169,208-MEVAHE-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-07-15T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.197462,-99.026277
170,209-MAMAPE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-06-02T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195203,-99.000595
171,210-ROPESI-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-06-24T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.17477,-98.998431
172,211-RULEGA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-09-12T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.17628,-99.035248
173,212-FLGAFE-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.203689,-99.049473
174,213-PIVADI-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-06-16T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.200506,-99.004084
175,214-ESSAMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-06-25T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201867,-99.008866
176,216-ROESAD-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-07-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201867,-99.008866
177,218-PIZAMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.194638,-99.001479
4276,865-RAGAMI-TLN-22,NO APLICA,TLALMILLE,NO APLICA,2022-06-02T00:00:00,2500,TLALPAN,TLALMILLE,19.259752,-99.186345
178,219-GOFLJO-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.198567,-99.024145
179,221-PABAJU-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.20255,-99.031442
180,222-SAACAG-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-05T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.172939,-98.998927
181,223-MEGAJU-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-10T00:00:00,1100,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.196229,-99.004551
182,226-MEGOJE-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-07-21T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.171833,-98.990585
183,227-GAQUED-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-12T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.197681,-99.004834
184,228-MAROMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.197921,-99.005381
185,229-RORELE-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.199897,-99.031207
186,230-HEHEMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.197921,-99.004326
187,231-CRSOCA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-17T00:00:00,1100,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201196,-99.004066
188,233-PRCOED-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-16T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.192169,-99.093774
189,234-MOREBA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-26T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201456,-99.00371
190,236-MOQUBR-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-12T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198576,-99.006941
191,237-MOMEJO-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-05-04T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.188809,-98.998068
192,238-CAPRVA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-16T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.192169,-99.093774
193,240-MOVIRO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-30T00:00:00,1100,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.174828,-98.998411
4298,901-MOSOMA-TLN-22,NO APLICA,VALLE VERDE,NO APLICA,2022-06-09T00:00:00,1100,TLALPAN,VALLE VERDE,19.245917,-99.142531
194,241-VAREJU-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-06-15T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.198538,-99.019828
195,242-ROOLGA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-31T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.192544,-99.089211
196,243-GONAJU-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-23T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.19479,-98.999998
197,244-NOBLMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.173244,-99.000754
198,245-FEORIS-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-06-13T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.193696,-99.088875
199,246-HEJIDI-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.199108,-99.00527
200,248-ROPAMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.169912,-99.001335
201,249-HEJUMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-12T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198475,-99.005243
202,251-GAZAFA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,1100,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198451,-99.005277
203,252-FLBORO-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-06-04T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.18839,-98.994467
204,253-MURAMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.195118,-99.021923
205,255-CHHEMA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-06-06T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.189843,-99.094362
206,256-ROGAAN-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-06-04T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.188741,-98.995271
207,257-ROPOMA-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-06-20T00:00:00,1100,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.190631,-98.991878
208,258-MAGUNO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.17286,-99.001038
209,259-CAQUNA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-09T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198743,-99.005345
210,260-CHVEAR-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-06-06T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.189962,-99.094124
211,261-ROGAEL-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-10T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19647,-99.022451
212,262-MORUCA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-12T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198528,-99.005377
213,264-GUAGCL-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-06-03T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.175084,-98.999057
214,265-ROGALI-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-06-23T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196438,-99.022333
215,266-VADEJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-05-27T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222141,-98.998109
216,267-CATOMA-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-05-19T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.191483,-99.006531
217,268-GUENEF-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.193831,-99.017713
218,271-RIGAGA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-05-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.197438,-99.023443
219,272-GOALRE-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-07-14T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194457,-99.019463
220,274-ACVIAN-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-05-20T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.193484,-99.017982
221,275-ARROJA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-07-14T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.199087,-99.023217
222,278-HEFUPA-MIA-22,SAN PEDRO ATOCPAN,CUAUHTONCO,NO APLICA,2022-11-25T00:00:00,2500,NA,NA,19.218284,-99.044624
223,279-ELGURA-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-06-10T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.199857,-99.048033
224,280-MAGOMA-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,2022-06-21T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.199796,-99.050388
225,282-LOALOR-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECMITL - ZE,NO APLICA,2022-10-27T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.212244,-99.005133
3170,68-RITRFR-TLC-22,SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-08-11T00:00:00,2500,TLAHUAC,SELENE 1a SECC,19.291592,-99.004893
226,283-CRMOLU-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-23T00:00:00,1100,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.190641,-99.091526
227,284-ESFUSU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-06-22T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.206457,-99.071393
228,285-MOVEJE-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-06-21T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.197477,-99.04874
229,286-MEBRSA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-12T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195459,-99.007516
230,288-ESDIRO-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-05-31T00:00:00,1100,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.200241,-99.047197
231,289-CABEDA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-05-30T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195843,-99.007262
232,291-HEMOMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,2022-05-02T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.221163,-98.990066
233,292-PEVASU-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-16T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.194524,-99.088934
234,293-PASAAG-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-30T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.174981,-98.998753
235,295-MECHHO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.174159,-98.9981
236,296-BAMAYA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-05-23T00:00:00,1100,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.190004,-99.091219
237,297-SABLRO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.172797,-98.999393
238,298-SAVAKA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-07-06T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.205052,-99.066747
239,299-CAORRO-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,2022-06-15T00:00:00,1100,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.203477,-99.0483
240,300-LIFLGE-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,2022-05-11T00:00:00,1100,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.172099,-98.999738
241,302-SUMENA-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,2022-05-24T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.199885,-99.05237
