nombre,domicilio,colonia,alcaldia,latitud,longitud
SECUNDARIA GENERAL - VASCO DE QUIROGA,"AV VASCO DE QUIROGA NO 1562, COLONIA PUEBLO SANTA FE, DELEGACION ALVARO OBREGON, MEXICO DF",SANTA FE,ALVARO OBREGON,19.38214000023814,-99.2391900000703
SECUNDARIA GENERAL - ALBERT EINSTEIN,"CALZ MEXICO TACUBA NO 215, UN HOGAR PARA NOSOTROS, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - MARTIRES DE TACUBAYA,"MELCHOR MUZQUIZ NO 18, SAN MIGUEL CHAPULTEPEC, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - LIC. FERNANDO CASAS ALEMAN,"FLORINES Y PEKIN S/N, AQUILES SERDAN, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",AQUILES SERDAN,VENUSTIANO CARRANZA,19.4479397592249,-99.09240271089
ESCUELA SECUNDARIA TECNICA 94,"CAMINO A LA CANTERA Y CDA. S/N PREDIO XACANTITLA, SANTIAGO TEPALCATLAPAN, DELEGACION XOCHIMILCO, MEXICO DF.",SANTIAGO TEPALCATLALPAN (PBLO),XOCHIMILCO,19.24715032564,-99.12716446635
PRIMARIA GENERAL - PROFR. MARCELINO HERNANDEZ ESPINOSA,"CECILIO ROBELO S/N, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",JARDIN BALBUENA I,VENUSTIANO CARRANZA,19.421158373970002,-99.1053272403
PREESCOLAR GENERAL - XALTOCAN,"HELIOTROPO ESQ GALEANA, BARRIO XALTOCAN, DELEGACION XOCHIMILCO, MEXICO DF.",XALTOCAN (BARR),XOCHIMILCO,19.25345499786,-99.10388604966
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 83","RIO FRIO S/N, MAGDALENA MIXHUCA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",MAGDALENA  MIXHUCA,VENUSTIANO CARRANZA,19.40781036531,-99.11669596258
PRIMARIA GENERAL - PROFR. ELISEO BANDALA FERNANDEZ,"CALLE 3 Y CIRCUNVALACION, CUCHILLA PANTITLAN, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",CUCHILLA PANTITLAN,VENUSTIANO CARRANZA,19.42333852108,-99.06353260416
PRIMARIA GENERAL - LEON GUZMAN,"RET 2 DE AV DEL TALLER NO 53, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",JARDIN BALBUENA II,VENUSTIANO CARRANZA,19.41586295903,-99.11390688404
PRIMARIA GENERAL - COCONENCALLI,"XOCHITLAN SUR Y XOCHIAPA S/N, ARENAL 4A SECC, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",EL ARENAL 4A SECCION,VENUSTIANO CARRANZA,19.428870722109,-99.05758769986
SECUNDARIA GENERAL - MIGUEL RAMOS ARIZPE,"TEHUANTEPEC NO 240, ROMA SUR, DELEGACION CUAUHTEMOC, MEXICO DF.",ROMA SUR II,CUAUHTEMOC,19.40385599976781,-99.16784199992618
SECUNDARIA GENERAL - VICENTE SUAREZ,"MANUEL CALERO Y FRANCISCO NOBLE, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARTHA ACATITLA,IZTAPALAPA,19.3720164868,-99.01931012959
SECUNDARIA GENERAL - LUDWIG VAN BEETHOVEN,"CALZ SANTANA Y CANAL DE MIRAMONTES, AVANTE, DELEGACION COYOACAN, MEXICO DF.",AVANTE,COYOACAN,19.33051943180549,-99.13622539253925
PRIMARIA GENERAL - FABIAN GARCIA RAMIREZ,"FERMIN ESPINOZA NO.60, SAN MIGUEL TEOTONGO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN MIGUEL TEOTONGO III,IZTAPALAPA,19.34045028022,-98.98705720736
PRIMARIA GENERAL - PROFR. BRAULIO RODRIGUEZ,"BALBANERA NO.4, SAN LORENZO XICOTENCATL, DELEGACION IZTAPALAPA, MEXICO DF.",JUAN ESCUTIA III,IZTAPALAPA,19.38371800034,-99.02993099985
PREESCOLAR GENERAL - MOLINXOCHIO,"GABRIELA MISTRAL Y V TERESKOVA, MARGARITA MAZA DE JUAREZ, DELEGACION IZTAPALAPA, MEXICO DF.",LEYES DE REFORMA 2A SECCION,IZTAPALAPA,19.37028334821,-99.06901100083
SECUNDARIA GENERAL - HERMENEGILDO GALEANA,"HERMENEGILDO GALEANA S/N, GUADALUPE DEL MORAL, DELEGACION IZTAPALAPA, MEXICO DF.",GUADALUPE DEL MORAL,IZTAPALAPA,19.36736591861,-99.07974680095
PREESCOLAR GENERAL - CUITLATITLA,"EMILIANO ZAPATA S/N, SANTA MARIA TOMATLAN, DELEGACION IZTAPALAPA, MEXICO DF.",12 DE DICIEMBRE,IZTAPALAPA,19.32647925932,-99.10035956373
PREESCOLAR - IGNACIO MANUEL ALTAMIRANO,"AV ERMITA IZTAPALAPA NO 1325, SAN PABLO, DELEGACION IZTAPALAPA, MEXICO DF.",EL SANTUARIO,IZTAPALAPA,19.35831800009,-99.08906100016
PREESCOLAR GENERAL - CITLALICUE,"U DE COLONOS S/N, SAN MIGUEL TEOTONGO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN MIGUEL TEOTONGO II,IZTAPALAPA,19.34558113827,-98.99039894935
PRIMARIA GENERAL - PLAN DE ONCE AÑOS,"JARDIN HIDALGO NO 4 BIS, BARRIO LA ASUNCION, DELEGACION IZTACALCO, MEXICO DF.",SANTA ANITA,IZTACALCO,19.40090300018,-99.12259900019
SECUNDARIA GENERAL - JOSE MANCISIDOR,"BREA ENTRE AÑIL Y AVENA, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF.",GRANJAS MEXICO I,IZTACALCO,19.40384765115,-99.11034315663
SECUNDARIA GENERAL - ENRIQUE C. OLIVARES,"BALSAS NO 918 ESQ MIRAVALLE, MIRAVALLE, DELEGACION BENITO JUAREZ, MEXICO DF..",MIRAVALLE,BENITO JUAREZ,19.36046104218824,-99.14041468658073
PRIMARIA GENERAL - REY TIZOC,"AV MEXICO NO 6131, HUICHAPAN, DELEGACION XOCHIMILCO, MEXICO DF.",HUICHAPAN,XOCHIMILCO,19.26441700018,-99.11659599987
PRIMARIA GENERAL - PROFRA. BEATRIZ AVILA GARCIA,"AV SAN ISIDRO ALTO LERMA S/N, COLONIA CORPUS CHRISTI, DELEGACION ALVARO OBREGON, MEXICO DF.",CORPUS CHRISTY,ALVARO OBREGON,19.35758675722804,-99.24921275113056
PREESCOLAR GENERAL - JOSE JOAQUIN FERNANDEZ DE LIZARDI,"PROLONGACION CENTENARIO, COLONIA HERON PROAL, DELEGACION ALVARO OBREGON, MEXICO DF.",HERON PROAL,ALVARO OBREGON,19.35896736954269,-99.23063955668088
PRIMARIA GENERAL - REPUBLICA DE URUGUAY,"ORIENTE 91 Y NORTE 48, EMILIANO ZAPATA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",EMILIANO ZAPATA,GUSTAVO A. MADERO,19.46243274962,-99.11960352294
PREESCOLAR GENERAL - DEMETRIO SODI PALLARES,"ARROYO ARMELLA S/N, GUSTAVO A. MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",LUIS DONALDO COLOSIO,GUSTAVO A. MADERO,19.56019499988,-99.14740099992
PRIMARIA GENERAL - PROFR. CELSO FLORES ZAMORA,"MADRESELVA NO 62, JUAN GONZALEZ ROMERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",JUAN GONZALEZ ROMERO,GUSTAVO A. MADERO,19.50641399981,-99.0905879998
SECUNDARIA GENERAL - GENERAL FRANCISCO L URQUIZO,"EJE LAZARO CARDENAS Y DR MARQUEZ, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF.",DOCTORES V,CUAUHTEMOC,19.410582058289,-99.1446993574114
PRIMARIA GENERAL - RAMON LOPEZ VELARDE,"RAFAEL ANGEL DE LA PEÑA NO 73, OBRERA, DELEGACION CUAUHTEMOC, MEXICO DF.",OBRERA I,CUAUHTEMOC,19.41801499993218,-99.14053199998284
PREESCOLAR GENERAL - JUAN DE DIOS PEZA,"JUAN DE DIOS PESA NO 111, OBRERA, DELEGACION CUAUHTEMOC, MEXICO DF.",OBRERA III,CUAUHTEMOC,19.41343201562559,-99.1395360036942
SECUNDARIA GENERAL - SECUNDARIA FEDERAL,"AV 318 Y CALLE 329, NUEVA ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",NUEVA ATZACOALCO I,GUSTAVO A. MADERO,19.50417225606,-99.08230576701
"INTERVENCION TEMPRANA, PREESCOLAR Y PRIMARIA ESPECIAL - CENTRO DE ATENCION MULTIPLE No. 64","YOBAIN S/N MZA  26, POPULAR SANTA TERESA, DELEGACION TLAHUAC, MEXICO DF.",POPULAR STA TERESA,TLALPAN,19.299229267005,-99.22499927711
PRIMARIA GENERAL - CELERINO CANO PALACIO,"RTO 3 FDO IGLESIAS Y CALDERON 38, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",JARDIN BALBUENA III,VENUSTIANO CARRANZA,19.41401574124,-99.10531655526
PRIMARIA GENERAL - MTRO. SALVADOR M. LIMA,"AV DEL TRABAJO NO 258, MORELOS, AV DEL TRABAJO NO 258 MORELOS",MORELOS II,CUAUHTEMOC,19.44980378748,-99.12556385574
PRIMARIA GENERAL - CLUB DE LEONES NUMERO 4,"ROSA VULCANO NO 2, COLONIA MOLINO DE ROSAS, DELEGACION ALVARO OBREGON, MEXICO DF.",MOLINO DE ROSAS,ALVARO OBREGON,19.37083231985957,-99.20182935620666
PRIMARIA GENERAL - LUIS R. ALARCON,"CENTENARIO NO 88 BIS, COLONIA MERCED GOMEZ, DELEGACION ALVARO OBREGON, MEXICO DF",MERCED GOMEZ,ALVARO OBREGON,19.36595048349467,-99.1970942618732
PRIMARIA GENERAL - SALVADOR TREJO ESCOBEDO,"PLAZA JUAREZ NO 28, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF.",SAN MIGUEL TOPILEJO (PBLO),TLALPAN,19.20197399996,-99.14431900018
PRIMARIA GENERAL - GRAL. CESAR LOPEZ DE LARA,"PRIV ROSAS MORENO S/N, SANTIAGO AHUIZOTLA, DELEGACION AZCAPOTZALCO, MEXICO DF.",SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.47952499987578,-99.21201900003932
PRIMARIA GENERAL - MAESTRO CELERINO CANO PALACIOS,"VIADUCTO MIGUEL ALEMAN NO 117, BUENOS AIRES, DELEGACION CUAUHTEMOC, MEXICO DF.",ROMA SUR II,CUAUHTEMOC,19.40271299987294,-99.1620030000984
PRIMARIA GENERAL - REPUBLICA DE CAMERUN,"LUIS ECHEVERRÍA SN,COLONIA PRESIDENTES,DELEGACION ALVARO OBREGÓN, MEXICO DF",PRESIDENTES,ALVARO OBREGON,19.37773239601297,-99.22200891337546
PRIMARIA GENERAL - CONSTITUCION DE 1857,"RAMON LOPEZ VELARDE NO 272, ROMA SUR, DELEGACION CUAUHTEMOC, MEXICO DF.",ROMA SUR I,CUAUHTEMOC,19.40956300006429,-99.1563880000513
PRIMARIA GENERAL - ALBERTO CORREA,"COLIMA NO 291, ROMA NORTE, DELEGACION CUAUHTEMOC, MEXICO DF.",ROMA NORTE I,CUAUHTEMOC,19.41880800012013,-99.1652849999702
PREESCOLAR GENERAL - ARQ. RAMIRO GONZALEZ DEL SORDO,"PRESA SANTA ROSA Y PRESA ENDO, IRRIGACION, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - MIGUEL F MARTINEZ,"COMERCIO Y PARQUE MORELOS S/N, ESCANDON, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - XOCHICALZINGO,"MAR CASPIO NO 29, POPOTLA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
SECUNDARIA GENERAL - JUAN ENRIQUE PESTALOZZI,"CIENCIAS NO 76, ESCANDON, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - GRAL. J. FERNANDO RAMIREZ,"CALZ STA CRUZ CACALCO NO 9, SAN JOAQUIN, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
SUPERVISAR EL PROGRAMA SEMIESCOLARIZADO - CEI VENUSTIANO CARRANZA VIII MIXTO,"GENERAL ANAYA S/N ESQ. CIRCUNVALACION, ARTES GRAFICAS, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",CENTRO II,VENUSTIANO CARRANZA,19.42839773838,-99.12492658202
PRIMARIA GENERAL - REPUBLICA DEL ECUADOR,"SUR 105 Y PROLONG LUCAS ALAMAN, AERONAUTICA MILITAR, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",AERONAUTICA MILITAR,VENUSTIANO CARRANZA,19.4189291076,-99.11655964008
PRIMARIA GENERAL - MARIANO GALVAN RIVERA,"AV DE LAS TORRES S/N, LA NORIA, DELEGACION XOCHIMILCO, MEXICO DF.",LA NORIA TEPEPAN,XOCHIMILCO,19.26756299986,-99.12978599999
ESCUELA SECUNDARIA TECNICA 109,"CAMINO REAL A STA CECILIA S/N, PUEBLO SAN ANDRES AHUAYUCAN, DELEGACION XOCHIMILCO, MEXICO DF.",SAN ANDRES AHUAYUCAN (PBLO),XOCHIMILCO,19.22379100005,-99.10313799999
ESCUELA SECUNDARIA TECNICA 28,"AV MEXICO NUM 6242, TIERRA NUEVA, DELEGACION XOCHIMILCO, MEXICO DF.",TIERRA NUEVA,XOCHIMILCO,19.26451199955,-99.11538599999
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - JUAN JACOBO AUDUBON,"EMILIANO ZAPATA NO 66, SAN JUAN TEPEPAN, DELEGACION XOCHIMILCO, MEXICO DF.",SAN JUAN TEPEPAN,XOCHIMILCO,19.27352300006,-99.12853299988
PRIMARIA GENERAL - 15 DE MAYO,"OSA MAYOR Y GEMELOS S/N, PRADO CHURUBUSCO, DELEGACION COYOACAN, MEXICO DF.",PRADO CHURUBUSCO,COYOACAN,19.35535455043778,-99.12892898301334
PRIMARIA GENERAL - DIEGO RIVERA,"PROLG MOCTEZUMA OTE S/N, FRACC ROMERO DE TERREROS, DELEGACION COYOACAN, MEXICO DF.",ROMERO DE TERREROS,COYOACAN,19.34183581556799,-99.16785492792692
PRIMARIA GENERAL - CLUB DE LEONES NUMERO 3,"CANDELARIA S/N Y PACIFICO, AMPLIACION LA CANDELARIA, DELEGACION COYOACAN, MEXICO DF.",LOS REYES (PBLO),COYOACAN,19.3347126018562,-99.1494524717166
PRIMARIA GENERAL - PROFR. LIBRADO RIVERA,"SAN ALEJANDRO Y SAN EMETERIO, SANTA URSULA COAPA, DELEGACION COYOACAN, MEXICO DF.",PEDREGAL DE SANTA URSULA III,COYOACAN,19.30666800005753,-99.15603200000976
PRIMARIA GENERAL - XAVIER VILLAURRUTIA,"AV ROSARIO CASTELLANOS S/N, UNIDAD HABITACIONAL C T M, DELEGACION COYOACAN, MEXICO DF.",CTM VIII CULHUACAN (U HAB),COYOACAN,19.31350736790614,-99.1034157748988
SECUNDARIA PARA TRABAJADORES - QUIRINO MENDOZA CORTES,"ISIDRO TAPIA ESQ MATIAS ENRIQUEZ, BARRIO SAN SEBASTIAN, DELEGACION XOCHIMILCO, MEXICO DF.",SANTIAGO TULYEHUALCO (PBLO),XOCHIMILCO,19.25483317125,-99.00661635532
PRIMARIA GENERAL - ZIMBABWE,"ZONA COM DE LOMAS DE PLATEROS, COLONIA U HAB LOMAS DE PLATEROS, DELEGACION ALVARO OBREGON, MEXICO DF",TORRES DE MIXCOAC (U HAB),ALVARO OBREGON,19.37060799981643,-99.19497699984768
PRIMARIA GENERAL - MELCHOR MUZQUIZ,"MELCHOR MUZQUIZ NO 1, COLONIA SAN ANGEL, DELEGACION ALVARO OBREGON, MEXICO DF.",SAN ANGEL,ALVARO OBREGON,19.3426201204118,-99.19122812102565
PRIMARIA GENERAL - CLUB DE LEONES DE LA VILLA NUMERO 3,"PUERTO COZUMEL S/N, HEROES DE CHAPULTEPEC, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",HEROES DE CHAPULTEPEC,GUSTAVO A. MADERO,19.47353499973,-99.09044899995
PRIMARIA GENERAL - GRAL. PEDRO OGAZON,"AV 412-A NO 258, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JUAN DE ARAGON 6A SECCION (U HAB) I,GUSTAVO A. MADERO,19.46687799972,-99.06954400009
SECUNDARIA GENERAL - ALBERTO BELTRAN GARCIA,"AV 298-A, UNIDAD HAB EL COYOL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",EL COYOL (U HAB),GUSTAVO A. MADERO,19.48741609994,-99.0896632311
PRIMARIA GENERAL - BELICE,"AV EDUARDO MOLINA S/N, JUAN GONZALEZ ROMERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",NUEVA ATZACOALCO I,GUSTAVO A. MADERO,19.50440735763,-99.08693284035
PRIMARIA GENERAL - GENERACION 21-22,"AV IPN NO 4847, TLACAMACA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",TLACAMACA,GUSTAVO A. MADERO,19.47581599989,-99.13655299989
PRIMARIA GENERAL - PROFR. ADELAIDO RIOS Y MONTES DE OCA,"QUETZALCOATL NO 86, TLAXPANA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
ESCUELA SECUNDARIA TECNICA 48,"HERMANDAD Y EBANO, GRANJAS DE NAVIDAD, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.",NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.37562860808238,-99.28777591779964
PREESCOLAR GENERAL - DR. ATL,"CDA AV 4 PONIENTE Y  6 PONIENTE, RENOVACION, DELEGACION IZTAPALAPA, MEXICO DF.",RENOVACION,IZTAPALAPA,19.36757399982,-99.05105300002
PRIMARIA GENERAL - THAILANDIA,"PTO MAZATLAN MANZANA 11 LOTE 5, COLONIA PILOTO ADOLFO LOPEZ MATEOS, DELEGACION ALVARO OBREGON, MEXICO DF.",PILOTO (ADOLFO LOPEZ MATEOS),ALVARO OBREGON,19.37355465404227,-99.23165235301944
PRIMARIA GENERAL - EL PENSADOR MEXICANO,"JAIME TORRES BODET NO 132, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF.",SANTA MARIA LA RIBERA II,CUAUHTEMOC,19.44785599936843,-99.15798699983264
TELESECUNDARIA 91,"VIDAL ALCOCER NUM 112, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO II,CUAUHTEMOC,19.44189900030024,-99.1232560009067
ESCUELA SECUNDARIA TECNICA 12,NA,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC,19.4533960000099,-99.1329620000598
PRIMARIA GENERAL - REPUBLICA DE TUNEZ,"TRES ZAPOTES NO 81, LETRAN VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..",LETRAN VALLE,BENITO JUAREZ,19.37586999975802,-99.15155499983852
TELESECUNDARIA 120,"FLORENCIO ANTILLON Y PABLO GARCIA, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF.",JUAN ESCUTIA III,IZTAPALAPA,19.38433478881,-99.03116038594
PRIMARIA GENERAL - DR. PEDRO DE ALBA,"TOLTECA 22 Y 26, SANTA BARBARA, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA BARBARA (BARR) I,IZTAPALAPA,19.36064879847,-99.10472853747
PREESCOLAR GENERAL - GUILLERMO PRIETO,"EMILIANO ZAPATA S/N, LOMAS DE ZARAGOZA, DELEGACION IZTAPALAPA, MEXICO DF.",LOMAS DE ZARAGOZA,IZTAPALAPA,19.35484122319,-98.99687848853
PRIMARIA GENERAL - PRESIDENTE MIGUEL ALEMAN,"IGNACIO ZARAGOZA, CARACOL, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",CARACOL,VENUSTIANO CARRANZA,19.42788724035,-99.07172629232
PRIMARIA GENERAL - MARIANO HIDALGO,"MOCTEZUMA NO.1, SANTIAGO ACAHUALTEPEC, DELEGACION IZTAPALAPA, MEXICO DF.",SANTIAGO ACAHUALTEPEC (PBLO),IZTAPALAPA,19.35633099997,-99.00460399997
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - AURORA ORTIZ DE MARQUEZ,"C ARMERO Y M. SAENZ Z-9 U CTM, UNIDAD HABITACIONAL C T M, DELEGACION COYOACAN, MEXICO DF.",CTM X CULHUACAN (U HAB),COYOACAN,19.30861799992863,-99.11033899998844
PRIMARIA GENERAL - PEDRO ASCENCIO,"LAZARO CARDENAS NO 1110, VERTIZ NARVARTE, DELEGACION BENITO JUAREZ, MEXICO DF..",PORTALES IV,BENITO JUAREZ,19.35968499984542,-99.15191499981238
PREESCOLAR GENERAL - TATOKKE,"3A CDA. BUENA SUERTE NO 228, LOS OLIVOS, DELEGACION TLAHUAC, MEXICO DF.",LAS ARBOLEDAS,TLAHUAC,19.31023700043,-99.05265300002
PRIMARIA GENERAL - PLAN DE AYUTLA,"AV COROLA S/N, EL RELOJ, DELEGACION COYOACAN, MEXICO DF.",EL RELOJ,COYOACAN,19.31754600004136,-99.14127099994708
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 11","EMILIANO ZAPATA NO  300, SANTA CRUZ ATOYAC, DELEGACION BENITO JUAREZ, MEXICO DF..",STA CRUZ ATOYAC,BENITO JUAREZ,19.36643699995048,-99.15743600005662
PRIMARIA GENERAL - LIC. JOSE MA. LAFRAGUA,"IGNACIO ALLENDE 77, PARAJE ZACATEPEC, DELEGACION IZTAPALAPA, MEXICO DF.",PARAJE ZACATEPEC,IZTAPALAPA,19.35646681767,-99.01610143967
PREESCOLAR GENERAL - PROFRA. NIEVES ZEDILLO GONZALEZ,"CALLE NUBE S/N, LOS ANGELES, DELEGACION IZTAPALAPA, MEXICO DF.",LOS ANGELES,IZTAPALAPA,19.34299283,-99.06820569979
PRIMARIA GENERAL - PROFR. JOSE SANTOS VALDES,"CALLE YAQUI S/N, DEGOLLADO, DELEGACION IZTAPALAPA, MEXICO DF.",PREDIO DEGOLLADO,IZTAPALAPA,19.31804726525,-99.04208135972
PRIMARIA GENERAL - LIC. EDUARDO NOVOA,NA,PORTALES III,BENITO JUAREZ,19.36448900019031,-99.14670000013292
ESCUELA SECUNDARIA TECNICA 86,"CARACOL Y PROLONGACION RIO CHURUBUSCO 1A SECC., ARENAL 1A SECC, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",CARACOL,VENUSTIANO CARRANZA,19.42529200112,-99.06641316971
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 68","APANGO S/N Y 2A  CDA  DE APANGO, GRAL FELIPE BERRIOZABAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",CUAUTEPEC EL ALTO (PBLO),GUSTAVO A. MADERO,19.55641453933,-99.13220777967
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 4","AV  DE LAS GRANJAS NO  690, SANTO TOMAS, DELEGACION AZCAPOTZALCO, MEXICO DF.",EL JAGUEY-ESTACION PANTACO,AZCAPOTZALCO,19.4882029999472,-99.17337499981532
PRIMARIA GENERAL - DEFENSORES DE LA REPUBLICA,"NORTE 3 NO 4609, DEFENSORES DE LA REPUBLICA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO,19.47462400025,-99.14273299996
PREESCOLAR GENERAL - REPUBLICA DE ITALIA,"AV DEL PARQUE Y AV TEXCOCO, CUCHILLA DEL TESORO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",CUCHILLA DEL TESORO,GUSTAVO A. MADERO,19.44835599965,-99.05766600002
PRIMARIA GENERAL - FRANCISCO ZARCO,"AV JAVIER ROJO GOMEZ S/N, SANTIAGO ATEPETLAC, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SANTIAGO ATEPETLAC,GUSTAVO A. MADERO,19.52321799987,-99.16073799999
PRIMARIA GENERAL - PROFR. FRANCISCO NAVA BAÑUELOS,"AV PONIENTE 140 Y NORTE 31 A, UNIDAD LINDAVISTA VALLEJO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",NUEVA VALLEJO,GUSTAVO A. MADERO,19.49460082648,-99.15203928813
PRIMARIA GENERAL - MERCED HIDALGO MONROY DE LA TORRE,"MARIANO SALAS NO 226, ESTANZUELA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",MARTIN CARRERA II,GUSTAVO A. MADERO,19.49113400004,-99.10405500007
PRIMARIA GENERAL - LIC. JUAN ANTONIO DE LA FUENTE,"AV VICTORIA NO 203, INDUSTRIAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",INDUSTRIAL I,GUSTAVO A. MADERO,19.47349100011,-99.12205300011
PRIMARIA GENERAL - ESCUELA DE NUEVA CREACION,"TEMIZCO S/N, PUEBLO SANTA ANA TLACOTENCO, DELEGACION MILPA ALTA, MEXICO DF.",SANTA ANA TLACOTENCO (PBLO),MILPA ALTA,19.173613999837,-98.99237699987
PRIMARIA GENERAL - JAIME SABINES,"AV FFCC SN RAFAEL ATLIXCO  3490, SANTIAGO ZAPOTITLAN, DELEGACION TLAHUAC, MEXICO DF.",SAN FRANCISCO TLALTENCO (PBLO),TLAHUAC,19.295462000033,-99.021021
SECUNDARIA GENERAL - RUFINO TAMAYO,"2DA CDA 633 ENTRE 641 Y 633, sAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II,GUSTAVO A. MADERO,19.45816850635,-99.06553077991
PRIMARIA GENERAL - PROFR. JESUS SOTELO INCLAN,"ACCION SOCIAL NO.31, MIRASOLES, DELEGACION IZTAPALAPA, MEXICO DF.",MIRASOLES (U HAB),IZTAPALAPA,19.31478024257,-99.07446197676
PRIMARIA GENERAL - ESTADO DE MEXICO,"MARTIRES DE CHICAGO Y FELIX GMEZ, PRIMERO DE MAYO, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",PRIMERO DE MAYO,VENUSTIANO CARRANZA,19.44486758578,-99.10052790653
PRIMARIA GENERAL - CONSTITUYENTE ING. JULIAN ADAME ALATORRE,"ALLENDE NO 56, EL CARMEN, DELEGACION COYOACAN, MEXICO DF.",DEL CARMEN,COYOACAN,19.35459899988466,-99.16260600000275
PRIMARIA GENERAL - GUILLERMO BONILLA S.,"AV SUR 28 NO 110, AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF.",AGRICOLA ORIENTAL VII,IZTACALCO,19.38485599998,-99.06634599995
PRIMARIA GENERAL - JULIO VERNE,NA,PROVIDENCIA,AZCAPOTZALCO,19.49070336878906,-99.2075241561693
PREESCOLAR GENERAL - 20 DE NOVIEMBRE,"CAMELLON ORIENTE 95 Y NORTE 64 A, MARTIRES DE RIO BLANCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",MARTIRES DE RIO BLANCO,GUSTAVO A. MADERO,19.46243246574,-99.11346102289
